FABIO GARCIA,MT,PSB,184.87
ALCEU MOREIRA,RS,PMDB,161.01
LEONARDO QUINTÃO,MG,PMDB,24.91
HUGO LEAL,RJ,PSB,92.17
BENEDITA DA SILVA,RJ,PT,120.0
CHRISTIANE DE SOUZA YARED,PR,PR,304.64
CAPITÃO AUGUSTO,SP,PR,162.9
EFRAIM FILHO,PB,DEM,554.73
ALEX CANZIANI,PR,PTB,671.66
RAQUEL MUNIZ,MG,PSD,85.18
JÉSSICA SALES,AC,PMDB,33.0
MARGARIDA SALOMÃO,MG,PT,473.54
CHICO D'ANGELO,RJ,PT,138.03
ARLINDO CHINAGLIA,SP,PT,919.54
CAIO NARCIO,MG,PSDB,34.36
DÂMINA PEREIRA,MG,PSL,21.6
CARLOS MELLES,MG,DEM,31.93
SIMÃO SESSIM,RJ,PP,130.0
LUCIANO DUCCI,PR,PSB,885.11
JOÃO PAULO PAPA,SP,PSDB,50.0
FRANKLIN LIMA,MG,PP,2500.0
WALDIR MARANHÃO,MA,PP,415.58
ABEL MESQUITA JR.,RR,DEM,130.0
VALDIR COLATTO,SC,PMDB,80.0
POMPEO DE MATTOS,RS,PDT,19.84
JOÃO DERLY,RS,REDE,479.95
BONIFÁCIO DE ANDRADA,MG,PSDB,13.65
ADELMO CARNEIRO LEÃO,MG,PT,52.0
JAIR BOLSONARO,RJ,PSC,133.41
JOAQUIM PASSARINHO,PA,PSD,417.48
DIEGO GARCIA,PR,PHS,180.0
HUGO MOTTA,PB,PMDB,30.0
JOSÉ GUIMARÃES,CE,PT,40.0
CÉLIO SILVEIRA,GO,PSDB,130.0
PATRUS ANANIAS,MG,PT,52.19
RÔMULO GOUVEIA,PB,PSD,44.1
GIACOBO,PR,PR,40.0
BONIFÁCIO DE ANDRADA,MG,PSDB,13.65
TEREZA CRISTINA,MS,PSB,467.79
MAGDA MOFATTO,GO,PR,50.0
MILTON MONTI,SP,PR,150.0
LUIS TIBÉ,MG,PTdoB,50.0
FLAVINHO,SP,PSB,24.0
LINCOLN PORTELA,MG,PRB,587.5
ALEXANDRE SERFIOTIS,RJ,PMDB,45.58
EDUARDO CURY,SP,PSDB,96.8
OTAVIO LEITE,RJ,PSDB,182.81
FABIO GARCIA,MT,PSB,50.0
JOSE STÉDILE,RS,PSB,5.2
JANDIRA FEGHALI,RJ,PCdoB,100.0
WALDIR MARANHÃO,MA,PP,88.71
MISAEL VARELLA,MG,DEM,8985.0
JOAQUIM PASSARINHO,PA,PSD,1240.0
CELSO JACOB,RJ,PMDB,1006.71
HIRAN GONÇALVES,RR,PP,420.54
CARLOS MANATO,ES,SD,308.89
EROS BIONDINI,MG,PROS,-580.73
DÉCIO LIMA,SC,PT,159.09
ULDURICO JUNIOR,BA,PV,150.0
SERGIO VIDIGAL,ES,PDT,130.0
CAETANO,BA,PT,512.68
EVANDRO GUSSI,SP,PV,742.58
FLÁVIA MORAIS,GO,PDT,185.02
MAJOR OLIMPIO,SP,SD,1332.58
FRANCISCO FLORIANO,RJ,DEM,825.83
DÉCIO LIMA,SC,PT,120.0
GIVALDO CARIMBÃO,AL,PHS,213.0
PAULO ABI-ACKEL,MG,PSDB,13.65
EDUARDO DA FONTE,PE,PP,744.45
GABRIEL GUIMARÃES,MG,PT,200.0
NELSON MARCHEZAN JUNIOR,RS,PSDB,7598.65
LÁZARO BOTELHO,TO,PP,635.4
PAUDERNEY AVELINO,AM,DEM,299.2
LINCOLN PORTELA,MG,PRB,122.99
INDIO DA COSTA,RJ,PSD,97.2
MARA GABRILLI,SP,PSDB,171.69
JORGE SOLLA,BA,PT,374.83
TEREZA CRISTINA,MS,PSB,542.81
JUTAHY JUNIOR,BA,PSDB,100.0
LEONARDO QUINTÃO,MG,PMDB,37.38
DR. SINVAL MALHEIROS,SP,PTN,2117.16
WELITON PRADO,MG,PMB,11.85
CAETANO,BA,PT,440.83
JORGE SOLLA,BA,PT,2.1
VICENTINHO,SP,PT,652.64
MARCOS MONTES,MG,PSD,221.76
JOSE STÉDILE,RS,PSB,150.06
MIGUEL LOMBARDI,SP,PR,100.0
JORGINHO MELLO,SC,PR,300.73
EXPEDITO NETTO,RO,PSD,220.35
CLARISSA GAROTINHO,RJ,PRB,120.0
RENATO MOLLING,RS,PP,15.0
RENZO BRAZ,MG,PP,15.1
AFONSO HAMM,RS,PP,24.5
MIGUEL LOMBARDI,SP,PR,3.2
BENEDITA DA SILVA,RJ,PT,369.69
SILAS FREIRE,PI,PR,-140.1
MARCELO ARO,MG,PHS,168.86
MARCON,RS,PT,150.0
PEDRO VILELA,AL,PSDB,469.64
MARCIO ALVINO,SP,PR,490.53
MARCO MAIA,RS,PT,50.0
HERCULANO PASSOS,SP,PSD,20.0
MARCUS PESTANA,MG,PSDB,33.75
ARNALDO JORDY,PA,PPS,280.02
PAULO MALUF,SP,PP,70.0
PEDRO CUNHA LIMA,PB,PSDB,190.0
HERCULANO PASSOS,SP,PSD,26.0
FERNANDO MONTEIRO,PE,PP,160.0
SORAYA SANTOS,RJ,PMDB,-578.63
PROFESSORA MARCIVANIA,AP,PCdoB,50.0
CÍCERO ALMEIDA,AL,PMDB,-604.63
DIEGO ANDRADE,MG,PSD,122.0
ELIZIANE GAMA,MA,PPS,490.83
JOÃO DERLY,RS,REDE,81.7
FRANCISCO FLORIANO,RJ,DEM,61.4
LEÔNIDAS CRISTINO,CE,PDT,-54.0
MARINALDO ROSENDO,PE,PSB,55.09
ANGELIM,AC,PT,183.87
DAVIDSON MAGALHÃES,BA,PCdoB,321.19
DELEGADO EDSON MOREIRA,MG,PR,23.75
MACEDO,CE,PP,57.18
ROGÉRIO PENINHA MENDONÇA,SC,PMDB,36.3
MARX BELTRÃO,AL,PMDB,3000.0
ANTÔNIO JÁCOME,RN,PTN,38.0
SUBTENENTE GONZAGA,MG,PDT,94.54
DOMINGOS NETO,CE,PSD,150.0
RENZO BRAZ,MG,PP,1300.0
FELIPE BORNIER,RJ,PROS,330.23
VALDIR COLATTO,SC,PMDB,93.22
CARLOS ZARATTINI,SP,PT,135.0
CAIO NARCIO,MG,PSDB,177.02
ANÍBAL GOMES,CE,PMDB,130.0
ROBERTO ALVES,SP,PRB,435.26
MARCUS VICENTE,ES,PP,158.6
JORGE SOLLA,BA,PT,206.09
GIOVANI CHERINI,RS,PR,1546.05
JORGINHO MELLO,SC,PR,138.01
WOLNEY QUEIROZ,PE,PDT,1350.69
EDMAR ARRUDA,PR,PSD,-804.66
JÚLIO DELGADO,MG,PSB,-944.72
ROBERTO FREIRE,SP,PPS,70.0
LUCIO MOSQUINI,RO,PMDB,250.0
ALICE PORTUGAL,BA,PCdoB,100.0
PAULO PIMENTA,RS,PT,5000.0
GIACOBO,PR,PR,1276.0
BOHN GASS,RS,PT,154.52
LAUDIVIO CARVALHO,MG,SD,25.31
EVANDRO GUSSI,SP,PV,778.75
JOSÉ AIRTON CIRILO,CE,PT,946.54
ROGÉRIO PENINHA MENDONÇA,SC,PMDB,18.99
ALEXANDRE VALLE,RJ,PR,74.0
PEPE VARGAS,RS,PT,1260.47
JOSE STÉDILE,RS,PSB,367.21
JHC,AL,PSB,100.0
FÁBIO RAMALHO,MG,PMDB,151.25
ARLINDO CHINAGLIA,SP,PT,336.3
ANA PERUGINI,SP,PT,8.0
COVATTI FILHO,RS,PP,70.05
BENITO GAMA,BA,PTB,300.0
JUTAHY JUNIOR,BA,PSDB,394.63
CAPITÃO AUGUSTO,SP,PR,178.0
DAVI ALVES SILVA JÚNIOR,MA,PR,470.95
RONALDO CARLETTO,BA,PP,709.25
FRANCISCO FLORIANO,RJ,DEM,8.0
CAJAR NARDES,RS,PR,54.98
SARAIVA FELIPE,MG,PMDB,63.81
CARLOS BEZERRA,MT,PMDB,59.84
FÁBIO MITIDIERI,SE,PSD,113.46
PEDRO FERNANDES,MA,PTB,782.58
JULIO LOPES,RJ,PP,0.11
EZEQUIEL TEIXEIRA,RJ,PTN,150.0
PAULO MALUF,SP,PP,85.0
ROBERTO ALVES,SP,PRB,10000.0
BENEDITA DA SILVA,RJ,PT,659.58
ROBERTO FREIRE,SP,PPS,58.1
DELEGADO WALDIR,GO,PR,140.08
BENEDITA DA SILVA,RJ,PT,37.02
LINDOMAR GARÇON,RO,PRB,2075.63
CLEBER VERDE,MA,PRB,811.66
JUNIOR MARRECA,MA,PEN,160.83
ESPERIDIÃO AMIN,SC,PP,100.0
MIGUEL LOMBARDI,SP,PR,1191.8
HENRIQUE FONTANA,RS,PT,4.8
RENZO BRAZ,MG,PP,20.43
SILAS FREIRE,PI,PR,467.63
WALDENOR PEREIRA,BA,PT,223.64
PEPE VARGAS,RS,PT,1310.73
SILVIO TORRES,SP,PSDB,70.0
EDUARDO CURY,SP,PSDB,47.3
CHICO LOPES,CE,PCdoB,252.81
DANRLEI DE DEUS HINTERHOLZ,RS,PSD,5.9
VALDIR COLATTO,SC,PMDB,53.28
COVATTI FILHO,RS,PP,1260.8
GIACOBO,PR,PR,-356.58
RODRIGO PACHECO,MG,PMDB,360.0
ERIVELTON SANTANA,BA,PEN,2301.62
BETO SALAME,PA,PP,100.0
LINDOMAR GARÇON,RO,PRB,693.83
HELDER SALOMÃO,ES,PT,14.0
MARIA DO ROSÁRIO,RS,PT,1748.58
MARCOS SOARES,RJ,DEM,179.42
HIRAN GONÇALVES,RR,PP,4000.0
CLARISSA GAROTINHO,RJ,PRB,34.99
VALDIR COLATTO,SC,PMDB,100.0
BETO ROSADO,RN,PP,100.0
RONALDO MARTINS,CE,PRB,62.09
MARCUS VICENTE,ES,PP,24.0
JOÃO DANIEL,SE,PT,404.35
VICENTINHO JÚNIOR,TO,PR,500.0
ZECA DIRCEU,PR,PT,30.0
HEITOR SCHUCH,RS,PSB,665.86
RICARDO TRIPOLI,SP,PSDB,35.7
DIEGO GARCIA,PR,PHS,150.0
WEVERTON ROCHA,MA,PDT,110.06
DIEGO GARCIA,PR,PHS,18.6
ANDRÉ FIGUEIREDO,CE,PDT,-260.0
GLAUBER BRAGA,RJ,PSOL,-1305.63
MAURO MARIANI,SC,PMDB,184.02
FRANCISCO FLORIANO,RJ,DEM,120.1
MARA GABRILLI,SP,PSDB,92.0
TONINHO WANDSCHEER,PR,PROS,4950.0
CRISTIANE BRASIL,RJ,PTB,-194.63
JHC,AL,PSB,470.73
ARTHUR OLIVEIRA MAIA,BA,PPS,71.8
ALEX CANZIANI,PR,PTB,350.25
ROBERTO FREIRE,SP,PPS,55.09
CARLOS SAMPAIO,SP,PSDB,490.69
ANTONIO BRITO,BA,PSD,179.14
JANDIRA FEGHALI,RJ,PCdoB,637.19
VALMIR ASSUNÇÃO,BA,PT,926.79
VALDIR COLATTO,SC,PMDB,4.2
FRANCISCO FLORIANO,RJ,DEM,32.24
STEFANO AGUIAR,MG,PSD,938.72
LUIZ LAURO FILHO,SP,PSB,177.21
ADELMO CARNEIRO LEÃO,MG,PT,4500.0
RENATO MOLLING,RS,PP,1783.65
EFRAIM FILHO,PB,DEM,50.0
GIUSEPPE VECCI,GO,PSDB,160.2
FELIPE MAIA,RN,DEM,8000.0
HERÁCLITO FORTES,PI,PSB,1378.58
LUCIO MOSQUINI,RO,PMDB,1676.66
SÉRGIO MORAES,RS,PTB,24.0
BENEDITA DA SILVA,RJ,PT,280.0
ELI CORRÊA FILHO,SP,DEM,30.0
JOÃO FERNANDO COUTINHO,PE,PSB,4000.0
DÉCIO LIMA,SC,PT,177.64
HUGO LEAL,RJ,PSB,-927.0
AFONSO MOTTA,RS,PDT,230.04
LUCIANA SANTOS,PE,PCdoB,-1549.69
EDUARDO DA FONTE,PE,PP,208.56
JONY MARCOS,SE,PRB,219.99
CAPITÃO AUGUSTO,SP,PR,4.0
SIMÃO SESSIM,RJ,PP,177.01
DANIEL COELHO,PE,PSDB,24.0
DANIEL VILELA,GO,PMDB,8000.0
BRUNO ARAÚJO,PE,PSDB,586.66
CELSO MALDANER,SC,PMDB,905.76
JOÃO CARLOS BACELAR,BA,PR,4002.31
ALFREDO KAEFER,PR,PSL,299.25
LEONARDO PICCIANI,RJ,PMDB,199.99
MARCO MAIA,RS,PT,1701.69
DULCE MIRANDA,TO,PMDB,304.0
MISSIONÁRIO JOSÉ OLIMPIO,SP,DEM,93.01
HUGO LEAL,RJ,PSB,-353.73
BETO ROSADO,RN,PP,22.3
GUILHERME MUSSI,SP,PP,75.7
LUIZ COUTO,PB,PT,39.8
PAES LANDIM,PI,PTB,912.54
DIEGO GARCIA,PR,PHS,140.0
REGINALDO LOPES,MG,PT,31.15
MILTON MONTI,SP,PR,200.73
SERGIO SOUZA ,PR,PMDB,-179.83
RUBENS BUENO,PR,PPS,46.1
ADELMO CARNEIRO LEÃO,MG,PT,167.0
EVANDRO ROMAN,PR,PSD,55.1
VALTENIR PEREIRA,MT,PMDB,1251.21
MARCIO ALVINO,SP,PR,1.7
TONINHO PINHEIRO,MG,PP,1201.72
DAVIDSON MAGALHÃES,BA,PCdoB,247.68
ROBERTO FREIRE,SP,PPS,199.1
MORONI TORGAN,CE,DEM,74.58
CAPITÃO AUGUSTO,SP,PR,239.0
VICENTE CANDIDO,SP,PT,564.4
GORETE PEREIRA,CE,PR,-58.0
TAKAYAMA,PR,PSC,178.63
CELSO MALDANER,SC,PMDB,177.02
IRAJÁ ABREU,TO,PSD,335.0
ANTONIO CARLOS MENDES THAME,SP,PV,442.58
PEDRO UCZAI,SC,PT,360.0
ERIVELTON SANTANA,BA,PEN,50.0
JOÃO RODRIGUES,SC,PSD,3396.77
DIEGO GARCIA,PR,PHS,5.1
NILSON PINTO,PA,PSDB,80.0
PEDRO UCZAI,SC,PT,949.07
RUBENS BUENO,PR,PPS,1629.0
VITOR LIPPI,SP,PSDB,107.0
MARGARIDA SALOMÃO,MG,PT,906.79
GIOVANI CHERINI,RS,PR,50.0
MARCOS SOARES,RJ,DEM,440.0
DELEGADO FRANCISCHINI,PR,SD,1453.71
MIRO TEIXEIRA,RJ,REDE,33.88
SAMUEL MOREIRA,SP,PSDB,100.0
VICENTINHO JÚNIOR,TO,PR,8.67
CAPITÃO AUGUSTO,SP,PR,130.7
SERGIO SOUZA ,PR,PMDB,698.5
PAULO PEREIRA DA SILVA,SP,SD,1077.79
LEÔNIDAS CRISTINO,CE,PDT,100.0
VALTENIR PEREIRA,MT,PMDB,2000.0
MARCOS ABRÃO,GO,PPS,6000.0
ARLINDO CHINAGLIA,SP,PT,269.0
VALTENIR PEREIRA,MT,PMDB,41.8
ERIVELTON SANTANA,BA,PEN,749.58
BETO MANSUR,SP,PRB,219.49
CARLOS EDUARDO CADOCA,PE,PDT,530.0
DÂMINA PEREIRA,MG,PSL,7.95
MARA GABRILLI,SP,PSDB,61.4
ADELSON BARRETO,SE,PR,291.76
LAUDIVIO CARVALHO,MG,SD,50.0
ALESSANDRO MOLON,RJ,REDE,1448.19
DR. SINVAL MALHEIROS,SP,PTN,2.4
NELSON MARCHEZAN JUNIOR,RS,PSDB,68.0
RODRIGO PACHECO,MG,PMDB,483.49
MENDONÇA FILHO,PE,DEM,605.06
EVANDRO GUSSI,SP,PV,145.6
SERGIO SOUZA ,PR,PMDB,-71.66
CHICO ALENCAR,RJ,PSOL,144.34
CELSO PANSERA,RJ,PMDB,1732.72
FRANCISCO FLORIANO,RJ,DEM,32.82
CABO DACIOLO,RJ,PTdoB,198.94
HERCULANO PASSOS,SP,PSD,12.6
RENZO BRAZ,MG,PP,26.0
OSMAR SERRAGLIO,PR,PMDB,500.0
JERÔNIMO GOERGEN,RS,PP,162.0
JORGE SOLLA,BA,PT,12.52
AFONSO MOTTA,RS,PDT,19.0
DANRLEI DE DEUS HINTERHOLZ,RS,PSD,150.0
VANDERLEI MACRIS,SP,PSDB,122.99
EVAIR VIEIRA DE MELO,ES,PV,50.0
HUGO MOTTA,PB,PMDB,639.0
CARLOS ZARATTINI,SP,PT,83.78
AGUINALDO RIBEIRO,PB,PP,1122.16
SIBÁ MACHADO,AC,PT,100.0
MARQUINHO MENDES,RJ,PMDB,847.68
ROGÉRIO ROSSO,DF,PSD,128.41
MAIA FILHO,PI,PP,774.18
VALTENIR PEREIRA,MT,PMDB,32.6
ALICE PORTUGAL,BA,PCdoB,410.1
SORAYA SANTOS,RJ,PMDB,764.69
CAPITÃO AUGUSTO,SP,PR,56.6
AFONSO MOTTA,RS,PDT,57.99
ARNALDO JORDY,PA,PPS,31.6
JOÃO PAULO PAPA,SP,PSDB,928.58
BRUNA FURLAN,SP,PSDB,57.0
JANDIRA FEGHALI,RJ,PCdoB,1584.53
JORGE TADEU MUDALEN,SP,DEM,172.05
EDINHO BEZ,SC,PMDB,185.06
ARNALDO JORDY,PA,PPS,8.5
NELSON MARCHEZAN JUNIOR,RS,PSDB,-0.11
JÚLIO DELGADO,MG,PSB,11.2
RODRIGO DE CASTRO,MG,PSDB,150.0
LUCIO VIEIRA LIMA,BA,PMDB,461.58
GEOVANIA DE SÁ,SC,PSDB,249.0
JUTAHY JUNIOR,BA,PSDB,107.95
WEVERTON ROCHA,MA,PDT,441.92
CARLOS ANDRADE,RR,PHS,429.73
CELSO RUSSOMANNO,SP,PRB,15.0
FABIANO HORTA,RJ,PT,150.0
EVAIR VIEIRA DE MELO,ES,PV,985.35
DOMINGOS NETO,CE,PSD,300.84
ZECA DIRCEU,PR,PT,354.54
CHICO ALENCAR,RJ,PSOL,2.69
HILDO ROCHA,MA,PMDB,526.58
JOÃO FERNANDO COUTINHO,PE,PSB,102.96
VANDER LOUBET,MS,PT,376.76
JHONATAN DE JESUS,RR,PRB,10500.0
SORAYA SANTOS,RJ,PMDB,-529.58
JAIME MARTINS,MG,PSD,50.0
SERGIO SOUZA ,PR,PMDB,440.0
AFONSO MOTTA,RS,PDT,5.2
MARCO TEBALDI,SC,PSDB,270.0
PEPE VARGAS,RS,PT,716.73
CACÁ LEÃO,BA,PP,217.0
ANTONIO BULHÕES,SP,PRB,100.0
REGINALDO LOPES,MG,PT,30.0
ADELSON BARRETO,SE,PR,350.0
LUIZA ERUNDINA,SP,PSOL,4.0
CLAUDIO CAJADO,BA,DEM,733.16
FERNANDO JORDÃO,RJ,PMDB,875.73
LEANDRE,PR,PV,13.65
TAKAYAMA,PR,PSC,146.9
CACÁ LEÃO,BA,PP,123.51
PADRE JOÃO,MG,PT,193.07
JOSÉ PRIANTE,PA,PMDB,131.11
ALCEU MOREIRA,RS,PMDB,150.0
DELEGADO EDSON MOREIRA,MG,PR,127.95
LUIZ CLÁUDIO,RO,PR,57.0
LOBBE NETO,SP,PSDB,359.6
ARNON BEZERRA,CE,PTB,231.67
PAULO PEREIRA DA SILVA,SP,SD,438.69
FLAVINHO,SP,PSB,167.0
RAFAEL MOTTA,RN,PSB,200.0
JOÃO MARCELO SOUZA,MA,PMDB,151.7
CABUÇU BORGES,AP,PMDB,47.14
ADELMO CARNEIRO LEÃO,MG,PT,1687.13
MARIA HELENA,RR,PSB,420.12
MARCON,RS,PT,87.87
JANDIRA FEGHALI,RJ,PCdoB,437.69
EVANDRO ROMAN,PR,PSD,20.57
GUILHERME MUSSI,SP,PP,912.68
ROBERTO ALVES,SP,PRB,767.33
MARIA DO ROSÁRIO,RS,PT,1175.77
CAPITÃO AUGUSTO,SP,PR,28.0
ESPERIDIÃO AMIN,SC,PP,275.2
ALEX CANZIANI,PR,PTB,1232.63
CABUÇU BORGES,AP,PMDB,132.39
RONALDO BENEDET,SC,PMDB,8.9
RAQUEL MUNIZ,MG,PSD,600.35
CARLOS MELLES,MG,DEM,5893.9
CARLOS BEZERRA,MT,PMDB,382.95
LUIS TIBÉ,MG,PTdoB,211.63
DIEGO GARCIA,PR,PHS,5.7
RAQUEL MUNIZ,MG,PSD,1429.69
JOSÉ CARLOS ALELUIA,BA,DEM,1077.79
FABIO GARCIA,MT,PSB,377.92
ROBERTO TEIXEIRA,PE,PP,466.63
MARX BELTRÃO,AL,PMDB,-475.68
ZECA DIRCEU,PR,PT,20.0
SÁGUAS MORAES,MT,PT,291.0
LUIZIANNE LINS,CE,PT,23.04
MIGUEL LOMBARDI,SP,PR,8.7
AGUINALDO RIBEIRO,PB,PP,583.0
PADRE JOÃO,MG,PT,787.35
RÔMULO GOUVEIA,PB,PSD,1320.0
JORGE TADEU MUDALEN,SP,DEM,10.5
SILVIO TORRES,SP,PSDB,1796.69
AELTON FREITAS,MG,PR,100.01
LÚCIO VALE,PA,PR,1562.58
CHICO D'ANGELO,RJ,PT,50.0
MARIA DO ROSÁRIO,RS,PT,70.0
TONINHO PINHEIRO,MG,PP,130.0
MARCO MAIA,RS,PT,1629.73
CLARISSA GAROTINHO,RJ,PRB,189.0
MARCUS VICENTE,ES,PP,427.54
VALDIR COLATTO,SC,PMDB,100.0
JOAQUIM PASSARINHO,PA,PSD,3500.0
ALIEL MACHADO,PR,REDE,-401.03
DAGOBERTO,MS,PDT,-125.07
FRANCISCO FLORIANO,RJ,DEM,1385.33
EDUARDO CURY,SP,PSDB,31.08
OSMAR SERRAGLIO,PR,PMDB,28.0
RAQUEL MUNIZ,MG,PSD,222.18
PADRE JOÃO,MG,PT,100.0
JÚLIO DELGADO,MG,PSB,106.02
JORGE CÔRTE REAL,PE,PTB,450.85
MARIA HELENA,RR,PSB,1018.73
JOÃO PAULO PAPA,SP,PSDB,397.3
ADELMO CARNEIRO LEÃO,MG,PT,490.69
PEPE VARGAS,RS,PT,19.8
EDUARDO DA FONTE,PE,PP,-1048.63
NELSON MEURER,PR,PP,55.69
JOSÉ NUNES,BA,PSD,1000.0
RICARDO TEOBALDO ,PE,PTN,5000.0
EDINHO BEZ,SC,PMDB,42.0
FRANKLIN LIMA,MG,PP,282.0
AELTON FREITAS,MG,PR,87.5
TONINHO PINHEIRO,MG,PP,24.0
JANDIRA FEGHALI,RJ,PCdoB,309.0
GLAUBER BRAGA,RJ,PSOL,-1023.73
DR. JOÃO,RJ,PR,162.62
ALEX CANZIANI,PR,PTB,911.36
ROBERTO DE LUCENA,SP,PV,67.69
MAURO MARIANI,SC,PMDB,158.5
ROGÉRIO PENINHA MENDONÇA,SC,PMDB,28.5
PROFESSORA DORINHA SEABRA REZENDE,TO,DEM,16.18
ELMAR NASCIMENTO,BA,DEM,24.0
CARLOS MELLES,MG,DEM,421.66
SILVIO TORRES,SP,PSDB,44.05
ALCEU MOREIRA,RS,PMDB,140.0
AELTON FREITAS,MG,PR,668.1
AUREO,RJ,SD,12.0
CÉSAR HALUM,TO,PRB,600.0
ALEXANDRE LEITE,SP,DEM,992.68
HISSA ABRAHÃO,AM,PDT,50.0
MARCIO ALVINO,SP,PR,12.7
BONIFÁCIO DE ANDRADA,MG,PSDB,-1502.72
DR. JORGE SILVA,ES,PHS,85.68
LEOPOLDO MEYER,PR,PSB,40.7
IZALCI LUCAS,DF,PSDB,242.13
JORGE BOEIRA,SC,PP,15.92
GERALDO RESENDE,MS,PSDB,132.06
LEÔNIDAS CRISTINO,CE,PDT,2490.0
CARLOS HENRIQUE GAGUIM,TO,PTN,43.58
MARCIO ALVINO,SP,PR,327.06
MARCELO CASTRO,PI,PMDB,50.02
ASSIS CARVALHO,PI,PT,2932.0
JAIR BOLSONARO,RJ,PSC,33.36
JOÃO GUALBERTO,BA,PSDB,739.58
EFRAIM FILHO,PB,DEM,1564.63
JOÃO CASTELO,MA,PSDB,100.0
MARIA DO ROSÁRIO,RS,PT,120.09
EROS BIONDINI,MG,PROS,1.8
MOSES RODRIGUES,CE,PMDB,40.0
MAURO LOPES,MG,PMDB,122.6
GEOVANIA DE SÁ,SC,PSDB,100.0
DIEGO GARCIA,PR,PHS,20.0
DÂMINA PEREIRA,MG,PSL,31.93
JOÃO DERLY,RS,REDE,161.89
PATRUS ANANIAS,MG,PT,25.5
ROBERTO SALES,RJ,PRB,4300.0
SIMONE MORGADO,PA,PMDB,241.17
EVANDRO GUSSI,SP,PV,79.92
CARLOS ANDRADE,RR,PHS,498.94
HERÁCLITO FORTES,PI,PSB,3575.0
DANIEL ALMEIDA,BA,PCdoB,544.69
WELLINGTON ROBERTO,PB,PR,15.15
ARTHUR VIRGÍLIO BISNETO,AM,PSDB,567.0
PROFESSORA MARCIVANIA,AP,PCdoB,120.0
JÔ MORAES,MG,PCdoB,88.96
JOÃO RODRIGUES,SC,PSD,420.76
MARCELO MATOS,RJ,PHS,226.72
RODRIGO PACHECO,MG,PMDB,40.0
NELSON MARQUEZELLI,SP,PTB,3100.0
ANTÔNIO JÁCOME,RN,PTN,490.83
HELDER SALOMÃO,ES,PT,3.8
BENJAMIN MARANHÃO,PB,SD,26.8
JORGE SOLLA,BA,PT,193.0
ANTONIO IMBASSAHY,BA,PSDB,52.96
ADALBERTO CAVALCANTI,PE,PTB,53.08
RÔNEY NEMER,DF,PP,50.0
ADILTON SACHETTI,MT,PSB,20.0
ROSSONI,PR,PSDB,517.54
LUIZ FERNANDO FARIA,MG,PP,383.92
MANOEL JUNIOR,PB,PMDB,80.0
DIMAS FABIANO,MG,PP,965.54
MARCOS SOARES,RJ,DEM,-636.63
NELSON PADOVANI,PR,PSDB,106.04
IRAJÁ ABREU,TO,PSD,23.92
ALIEL MACHADO,PR,REDE,18.04
MOISÉS DINIZ,AC,PCdoB,23000.0
GIOVANI CHERINI,RS,PR,150.0
FRANCISCO CHAPADINHA,PA,PTN,220.76
JANDIRA FEGHALI,RJ,PCdoB,233.0
HENRIQUE FONTANA,RS,PT,270.0
SIBÁ MACHADO,AC,PT,158.14
AFONSO HAMM,RS,PP,85.27
DELEY,RJ,PTB,61.4
JOSÉ ROCHA,BA,PR,46.0
ARTHUR VIRGÍLIO BISNETO,AM,PSDB,50.0
ZÉ SILVA,MG,SD,180.0
VINICIUS CARVALHO,SP,PRB,699.0
LINCOLN PORTELA,MG,PRB,130.0
AUGUSTO COUTINHO ,PE,SD,164.5
JÔ MORAES,MG,PCdoB,787.63
SORAYA SANTOS,RJ,PMDB,1161.81
NILTO TATTO,SP,PT,25.0
DIEGO GARCIA,PR,PHS,13.0
MARIA DO ROSÁRIO,RS,PT,206.0
JOSE STÉDILE,RS,PSB,423.21
DILCEU SPERAFICO,PR,PP,3000.0
CELSO RUSSOMANNO,SP,PRB,214.54
RODRIGO DE CASTRO,MG,PSDB,23.75
CÉSAR MESSIAS,AC,PSB,627.66
JORGE SOLLA,BA,PT,42.49
ODELMO LEÃO,MG,PP,111.68
HUGO LEAL,RJ,PSB,-1849.3
KEIKO OTA,SP,PSB,3.5
ANGELIM,AC,PT,60.03
JORGE SOLLA,BA,PT,3.7
MARCIO ALVINO,SP,PR,130.0
OTAVIO LEITE,RJ,PSDB,50.0
MARCIO ALVINO,SP,PR,27.2
SARNEY FILHO,MA,PV,371.98
SERGIO VIDIGAL,ES,PDT,7000.0
RENZO BRAZ,MG,PP,411.11
PROFESSOR VICTÓRIO GALLI,MT,PSC,425.0
MARIA DO ROSÁRIO,RS,PT,84.69
NELSON MEURER,PR,PP,7.6
VITOR LIPPI,SP,PSDB,227.02
JOÃO ARRUDA,PR,PMDB,50.0
ERIVELTON SANTANA,BA,PEN,851.55
FÁBIO FARIA,RN,PSD,865.73
JAIME MARTINS,MG,PSD,23.75
SUBTENENTE GONZAGA,MG,PDT,10.0
LEÔNIDAS CRISTINO,CE,PDT,100.0
DANILO CABRAL,PE,PSB,756.79
JÉSSICA SALES,AC,PMDB,60.0
MARIA DO ROSÁRIO,RS,PT,356.42
GEOVANIA DE SÁ,SC,PSDB,1448.92
MARIA DO ROSÁRIO,RS,PT,110.0
LÁZARO BOTELHO,TO,PP,1387.49
SIMÃO SESSIM,RJ,PP,194.5
POMPEO DE MATTOS,RS,PDT,904.73
MARCUS PESTANA,MG,PSDB,532.44
MAURO MARIANI,SC,PMDB,336.76
RODRIGO DE CASTRO,MG,PSDB,634.63
